,product_name,product_review,user_rating
119,Heady Topper,"A; I was a bad boy and poured a touch into a glass to see what I was drinking. Pours a beautiful golden hazy orange/yellow, small amount of white head dissipating quickly.",4.64
120,Heady Topper,"Worth the hype. Pretty much everything that can be said has been: great, complex flavor, with an especially outstanding dry hop finish. Really an excellent, excellent brew. Note: I gave the look a 5 even though I couldn’t see it, since I drank it from a can like a proper citizen.",5
121,Heady Topper,"This was exciting to a try, and I definitely recommend doing so if you have the opportunity, I feel like I wasn't necessarily mind blown as I've had a few NE style IPA's now but this was definitely really solid.",4.28
122,Heady Topper,"Okay, got this the first time from a BIF and @JayORear and while I thoroughly enjoyed that, I didn't have the experience to rate it. So while in Colorado last week visiting family, imagine my surprise to see this on the shelves. I live in Michigan and we never see this!
In any case, I had to try it again, and so glad I did. This is the real deal - no froo froo additives or quadruple dry hopped monster, just sheer goodness in the way of The Alchemist and their double IPA. The look is raw honey, and the aroma a clearly Citra led hop parade. Very pleasant. The taste though, excellence in the NE IPA genre - just outstanding in flavor and feel. Apparently one is meant to drink this from the can and going forward I will, but for this round I wanted to see what I was drinking.
Anyway, the more beers I am exposed to, the more I appreciate the basics, the ones that strive to be the best in category by pure skill and ingredients, not the latest hop or adjunct. This would be a regular in my beer fridge if it were available in Michigan.",4.75
123,Heady Topper,"This beer has always been one that I have admired from afar. I remember when I first joined this site over a decade ago, this beer was #1. Out of the blue, we got a shipment in CO. No idea if this is a one-off shipment or not, but I was elated to find this one hanging on at my local store. Bought at Hazel's in Boulder, CO on 05/13/21. 4 pack of 16 oz cans for $18.49 before tax. Canned 05/08/21, consumed 05/16/21.",4.69
124,Heady Topper,"look: light orange, just a little hazy",4.49
125,Pliny The Younger,"The other reviewers pretty much hit everything I have to say about this beer, except that you will get very, very drunk if you have more than three or four ;). *This is a biased review. I'm from the area and went to SRJC. No matter, this is one of the best beers you can buy in the world.",4.54
126,Pliny The Younger,"From bottle. This pours a beautiful amber-yellow in appearance with good bit of foam upon aggressive pour. Citrusy aromas burst which make their way into the initial flavor profile before the familiar onslaught of piney and bitter notes come in for the end. It's a top tier West Coast DIPA.... and it drinks like it, in spite of higher than expected abv. It does not come across as strong or boozy. It somehow maintains a 'smoother than expected' feel. It's a fantastic beer, and I look forward to trying this on draft one day.",4.54
127,Pliny The Younger,"500ml bottle sent to me by a friend that works at RR. Poured out a clear, golden amber color with a good-sized, rocky head of foam. It smelled dank, fruity, piney with a caramel sweetness. Orange and grapefruit taste with a sharp piney bitterness. Rich caramel and toffee backbone.",4.87
128,Pliny The Younger,"Bottled 2/3/21
Consumed 3/12/21",4.64
129,Pliny The Younger,"A world-and-a-half of thanks to jrc1093 for this. What an absolute privilege, and I am eternally grateful for it. Thank you.",4.49
130,Pliny The Younger,Bottled on 2/3/21; consumed on 3/3/21,4.47
131,Pliny The Younger,"The beer comes in a light to medium gold color with a light chill haze, medium head with great lacing and medium minus sustain.",4.49
132,Pliny The Younger,Haven't had this one in over a year but always worth checking in a classic like this! Worth the hours-long wait in the rain just for the experience alone. Even got a sweet Pliny the Younger poncho to boot!,4.32
133,Pliny The Younger,"The best beer I have tasted. Amazing balance, hides alcohol so well! So much, 10 times better than Pliny the Elder (which in my view is over hyped).
Pliny the Younger = Best balanced Triple IPA. Best Beer. No words.",4.93
134,Pliny The Younger,"I'm not the biggest fan of IPAs, but living near-ish to the Russian River brewery and experiencing the hype every year, I just had to go to their location in Windsor with a couple friends to try this back in February (gotta love pre-pandemic times). Got it on-tap while there, as well as in bottled form for later. Color was slightly cloudy but mostly clear, and it poured a very small head.",4.25
135,Pliny The Younger,"This is one of the sickest IPAs out there! As if Elder is not good enough, this one takes an even cleaner, smoother approach than the mentioned one. Absolutely delicious!",5
136,Pliny The Younger,"Just realized I didn't check this one in on 2/19, reviewed from notes.
Just an overall excellent expression of West coast hops, piney, citrus, super clean and smooth. Worthy of the hype.",4.5
137,Pliny The Younger,"L: Slight opaque honey yellow haze with minimal head
S: Light delecate pine scent, no pungent alcohol smell for a triple IPA.
T&F: Very delicate dissolving starfruit and pine taste with slightly slick mouth feel and a clean finish. Where is the booziness? Is this juice?
O: Its hard not to have hundreds of questions of how they made such a world class beer, but one must accept it and enjoy the moment. This is the legend! Its a privilege to have the opportunity to taste it. Its worth all the hype and more!",4.84
138,Pliny The Younger,Excellent annual brew from RRBC. Has a clear fresh look and hoppy aroma with a surprisingly smooth and light taste for a Triple IPA. Stood in line for 4.5 hours with my wife at the downtown brewery on Valentine Day and then for 1.5 hours the next day with some friends. It was definitely worth it each time. Recommend making the trip to the brewery for some “Younger“ if you’re an IPA fan.,4.92
139,Pliny The Younger,"After 8 years of hunting this beer, I finally got to experience it via bottle! Thank you RR for bottling this for us east coasters!",4.6
140,Pliny The Younger,10 oz pour from a keg at Monk's Cafe during Pliny Week.,4.85
141,Pliny The Younger,"Finally got to try this whale. It was very good, however the hype around this beer killed it. I have tried many IPA'S that I consider better than Pliny the Younger. I would never again pay the premium for this beer. One and done.",4.31
142,Pliny The Younger,500ml bottle into a tulip. Huge thanks to my friend Scott for hooking me up with this long-time dream beer!,4.7
143,Pliny The Younger,"Def lived up to the Hype, exactly as I expected. Super smooth n drinkable. Lottsa flavor and extremely well balanced. Was worth the effort to get. I hope they bottle it every year.",4.79
144,Pliny The Younger,"L: Orange. Opaque but not hazy. Less than a finger white head
S: Pine, some citrus. Hop resin
T: Huge hit of pine up front. There is some citrus. This does hide the ABV well. Finishes smooth and dry
F: Good carb level with a light to medium body
O: This is a great west coast IPA. It is very similar to the Elder but it does finish a little smoother with slightly more citrus.",4.27
145,Pliny The Younger,"Never wrote my review for this. Got a chance to sample on Monday, March 2nd following a Pliny event locally. Enjoyed it so much I ordered another, and had a third the next day.
Not sure what to add after all that has been said but I'm definitely on the side of those who've raved about this. I thought The Elder was my favorite IPA, then I had The Younger. A gorgeous golden color, with the most pleasant, honey and citrus tinged aroma. The taste was something else: an incredible collection of honey, piney, citrusy and hoppiness all rolled into one incredible brew. Fantastic aftertaste, and I must add I didn't notice the alcohol until after I consumed my second.
Already looking forward to next year's offering. Just hoping they decide to expand the bottlings to include Southern California as well.",5
146,Pliny The Younger,First year it has been bottled and my first time getting it. Bottle date 2-14-2020 poured into a tulip glass.,4.92
147,Pliny The Younger,"Stoked to finally get to try this one. My best friend Jon Passow has some friends in California who sent him a bottle of this that he is kind enough to share with me. Poured into a tulip glass, this beer pours a mainly clear, just slightly cloudy/hazy, light to medium golden color with a nice white head that's about an inch thick when first poured. Settles to a thick ring lining the inside of the glass at the beer's surface and there's also a thick cluster swirl of foam in the middle of the beer's surface and good, but not phenomenal, lacing. Aromas of some crisp, slightly zesty malts along with melon, citrus, floral, earthy, dank hops. Quite the bouquet of different hop aromas here. The flavor is pretty much on point to the aroma, with some somewhat bready, slightly zesty malts that are followed by all the aforementioned hop flavors cascading over my palate. Fruity hop notes of melon, grapefruit and oranges, a hint apricot, piney, and earthy hop notes with a hint of spice, and some floral hops as well that give nice hop bitterness. This is nicely, aggressively hopped and fairly bitter, but not overbearingly so. The hops really do dominate though, and come out more as the beer sits and warms up a bit. Such an excellent, very complex hop flavor profile. Has a fairly crisp, also smooth, slightly oily and resinous,medium bodied mouthfeel with moderate carbonation. Has a clean finish and all the aforementioned hop flavors linger on my palate for a long time after each sip. A fantastic beer all around!",4.65
148,Pliny The Younger,"Had on tap. How exciting, both the older and younger on the same trip to CA! Oh yeah! Orangey yellow active pour, plenty of lacing, two fingers of foam. Piney hops, hop resin, lemon, grapefruit, white grape, honey, flowers, and orange zest aromas bouquet. Taste still holds up over all these years: zesty citrus, floral and piney hops, honey, white peach, mandarin orange and a kiss of white grape. Feel is hoppy, resinous, bright, surprisingly carbonated and has a sense of booziness behind it though not tasted or smelled. Nice balance and gasp, nuance, to a big triple ipa.",4.59
